"scenario"	"file_path"	"2"	"5"	"10"	"15"	"20"	"30"	"40"	"0"	"2"	"4"	"6"	"8"	"10"	"12"	"14"	"internal_loops"	"all_loops"	"dens_undirected"	"dens_directed"	"reciproc"	"transitivity_und"	"transitivity_dir"
"11"	"UNIFORM"	"Output UNIFORM 0 02_03_2021 10_10.txt"	43.0394908128382	198.644033007148	573.748960064157	1134.85191725779	1931.99426372082	3613.41401927843	4940.40497442669	0.68735517630643	0.830363203050185	0.931837683657758	1.01353884255091	0.808834883228712	0.95379126838425	1.03824686030852	1.00145371587008	0.0857142857142857	140	0.854545454545454	0.681818181818182	0.746666666666667	0.867768595041322	0.867768595041322
"12"	"UNIFORM"	"Output UNIFORM 1 02_03_2021 10_10.txt"	16.4256182952491	94.0402796859939	367.239374153156	808.763029651736	1405.36797059722	3005.5691351888	5042.41131889924	1.01953807120628	0.978972583240449	0.984835285504165	0.796932266041906	1.01186113797191	0.987339911493977	0.940340593327739	1.00848157600759	0.0840336134453782	119	0.818181818181818	0.618181818181818	0.676470588235294	0.841791044776119	0.841791044776119
"13"	"UNIFORM"	"Output UNIFORM 2 02_03_2021 10_10.txt"	14.7808674241864	92.0912883063644	352.604167441418	776.163335676187	1350.4250376538	2913.59827624377	5070.7518080861	0.869861152945162	0.666114454983842	0.857928562108558	1.06016542842183	0.868461624106963	0.960031961194117	0.911598530167273	1.2467246589504	0.0704225352112676	142	0.854545454545454	0.672727272727273	0.72972972972973	0.844011142061281	0.844011142061281
"14"	"UNIFORM"	"Output UNIFORM 3 02_03_2021 10_10.txt"	16.0369435352504	94.2786095668049	367.661673336867	783.321459965557	1370.60699156064	2990.60343679767	5130.13978341225	0.417918496348602	1.3548531642099	0.705448872751087	0.965313155743896	0.891134521899226	0.959603462658754	1.06263728692132	1.04782621521489	0.0841121495327103	107	0.854545454545454	0.590909090909091	0.553846153846154	0.871232876712329	0.871232876712329
"15"	"UNIFORM"	"Output UNIFORM 4 02_03_2021 10_10.txt"	46.1452811755875	205.090515676211	576.167184511634	1135.8742244805	1888.78255892302	3524.14332162799	4866.8376554901	0.883393900099092	0.722817376739789	1.02376054207569	1.00753929662425	0.886398618994897	1.0071991691829	0.863901676761033	0.992139713139396	0.0666666666666667	105	0.818181818181818	0.581818181818182	0.59375	0.848214285714286	0.848214285714286
"16"	"UNIFORM"	"Output UNIFORM 5 02_03_2021 10_10.txt"	14.3083730254205	93.0116762570327	364.799715295551	798.02413324042	1384.24651169736	2957.44318244725	5108.6710152981	0.831345494152003	0.921674746032695	1.20375531236946	1.09352518871935	0.920125822935484	0.83540490585409	1.01176534399176	0.822114753880105	0.12	125	0.854545454545454	0.618181818181818	0.617647058823529	0.88283378746594	0.88283378746594
"17"	"UNIFORM"	"Output UNIFORM 6 02_03_2021 10_10.txt"	16.5864405038029	96.8751416442037	360.948120998205	796.191752765854	1374.81802490517	2905.50565872292	5021.79707513218	0.86166807695639	0.965055513974891	0.877634484341273	1.01455454208398	1.00049245480273	1.05581202860734	1.11124187197665	1.10996311192003	0.832	125	0.181818181818182	0.127272727272727	0.571428571428571	0.5	0.5
"18"	"UNIFORM"	"Output UNIFORM 7 02_03_2021 10_10.txt"	44.5356205175004	197.199830366163	539.87615798653	1071.89758904658	1789.2042331617	3441.46739065697	4973.2182461676	0.899701353724885	1.0397161758948	0.955952551723717	0.90542980990475	0.972594254385934	1.0019262378477	1.11265310048144	0.83798592964316	0.0958904109589042	146	0.854545454545454	0.627272727272727	0.63768115942029	0.861878453038674	0.861878453038674
"19"	"UNIFORM"	"Output UNIFORM 8 02_03_2021 10_10.txt"	47.2184557108313	200.139323463844	569.961282380185	1116.33957012173	1874.79779093505	3613.05074930008	5035.94790749365	1.51651098411442	0.937188054712427	0.855758945877734	0.99501709721158	0.941526927878241	1.07112061339683	0.835532055331248	0.890740442519739	0.155038759689923	129	0.818181818181818	0.645454545454545	0.732394366197183	0.822289156626506	0.822289156626506
"20"	"UNIFORM"	"Output UNIFORM 9 02_03_2021 10_10.txt"	45.5167564860201	188.537772239059	524.072149594569	1037.69196106855	1756.68843626166	3512.51592820129	5144.81932376043	0.719973769359171	0.89241124380058	0.956607285404635	0.976188509303958	1.10926680420608	0.949412016050069	0.928820445124812	0.811867919915329	0.0852713178294574	129	0.854545454545454	0.672727272727273	0.72972972972973	0.871232876712329	0.871232876712329
"21"	"FIXED"	"Output FIXED 0 02_03_2021 10_10.txt"	16.1153810805746	97.2374367018434	368.544478326983	809.536304295773	1413.73755761264	3033.25016576944	5146.74785222764	0.66383932175294	1.05861879225093	0.999965435058937	1.11938226950217	1.08791907549411	0.942240752802004	0.89036091865535	0.889655352755861	0.0873015873015873	126	0.909090909090909	0.727272727272727	0.75	0.909535452322738	0.909535452322738
"22"	"FIXED"	"Output FIXED 1 02_03_2021 10_10.txt"	27.214166759922	138.638587526018	459.979126210984	960.134475178511	1659.64672776618	3381.61980741088	5247.8996159542	0.627503626618763	1.08512472383076	0.884154980527624	0.872577746273141	0.799889957491476	0.971501084545288	0.987045314051143	1.04887304728259	0.170731707317073	123	0.690909090909091	0.5	0.618181818181818	0.715481171548117	0.715481171548117
"23"	"FIXED"	"Output FIXED 2 02_03_2021 10_10.txt"	17.3105989909448	96.6201734184405	356.604820544359	782.714960270363	1357.52357805026	2928.5117769786	5104.08383402114	0.84998589416356	1.02270211698751	1.11090042253479	0.931094590631342	1.00260541064699	1.04849403551995	0.903827502485462	0.911201115869772	0.320610687022901	131	0.836363636363636	0.563636363636364	0.516129032258065	0.838616714697406	0.838616714697406
"24"	"FIXED"	"Output FIXED 3 02_03_2021 10_10.txt"	15.3876014135555	96.9460416980072	365.630627337896	801.319283718728	1392.78152684139	3041.84817882125	5208.50472557247	0.160500962969819	1.17300970476769	0.805325908194998	0.822212256450557	1.02274298604853	1.02633539372022	0.841966113133566	1.09305297887522	0.196581196581197	117	0.818181818181818	0.554545454545455	0.524590163934426	0.818181818181818	0.818181818181818
"25"	"FIXED"	"Output FIXED 4 02_03_2021 10_10.txt"	16.6382529067874	102.363832465791	372.824134928127	798.955692855042	1405.44668323932	3034.29981936473	5233.73855014198	0.807025564214226	1.04012401910525	1.05248404531153	0.845175357874691	0.949167344441522	0.949416035172079	0.942528872166099	0.964567766467234	0.26984126984127	126	0.836363636363636	0.572727272727273	0.53968253968254	0.809384164222874	0.809384164222874
"26"	"FIXED"	"Output FIXED 5 02_03_2021 10_11.txt"	16.5984116759878	102.842649002893	389.740632921602	838.02027107015	1451.64175277188	3099.76477224022	5188.97444443393	1.04056580337491	1.18834154818932	0.965172520087962	0.989524756615591	0.79793912489593	0.950749731942471	0.963326450781702	0.961123442493611	0.1484375	128	0.872727272727273	0.627272727272727	0.608695652173913	0.895287958115183	0.895287958115183
"27"	"FIXED"	"Output FIXED 6 02_03_2021 10_11.txt"	34.1663039903109	162.695785670113	524.620758819056	1077.86952251051	1801.41175968284	3519.36854633052	5180.45152741676	0.816262723521516	0.938422502514399	1.1220470579559	0.977199872407932	0.904760806009709	0.878310777644942	0.983177778830394	0.849541965220544	0.0901639344262295	122	0.818181818181818	0.590909090909091	0.615384615384615	0.830357142857143	0.830357142857143
"28"	"FIXED"	"Output FIXED 7 02_03_2021 10_11.txt"	19.945086682296	113.93903465658	409.99253548171	870.451589551451	1528.32043177478	3259.69153547889	5358.66496238094	2.31701061925959	0.911884430035872	0.756522672158037	1.09583742227476	0.972138909169215	0.91537088412004	0.872986159734587	0.923015030270482	0.135338345864662	133	0.8	0.554545454545455	0.557377049180328	0.792993630573248	0.792993630573248
"29"	"FIXED"	"Output FIXED 8 02_03_2021 10_11.txt"	15.8341696660597	95.4805771728777	370.082030921967	816.410314384315	1418.50757610489	3062.58201469678	5205.12351167546	1.85627990650392	0.787774302479211	0.70462889360308	1.07721334851717	0.842856654397092	0.96210627495609	0.971158953872234	1.17206699755421	0.0743801652892562	121	0.890909090909091	0.645454545454545	0.619718309859155	0.887755102040816	0.887755102040816
"30"	"FIXED"	"Output FIXED 9 02_03_2021 10_11.txt"	21.7377819689937	120.258713409479	408.806135032175	877.929746659983	1550.70491585359	3225.03384389196	5180.07878267203	0.252107679414886	1.01593255710095	0.887594977126923	1.00169679376101	0.971549951542195	0.957745966888168	0.933180159363669	0.845294914936973	0.21969696969697	132	0.818181818181818	0.554545454545455	0.524590163934426	0.809090909090909	0.809090909090909
"31"	"FLEXIBLE"	"Output FLEXIBLE 0 02_03_2021 10_11.txt"	22.0489830585499	114.856961662431	411.33854145537	879.178980982518	1533.1035620551	3245.51825549757	5342.7824692142	0.793939154886182	0.869650849155667	0.860990203572133	1.00324087149848	0.909207742036712	1.04613266616917	0.856738633202149	0.91479117240976	0.165413533834586	133	0.781818181818182	0.545454545454545	0.566666666666667	0.782178217821782	0.782178217821782
"32"	"FLEXIBLE"	"Output FLEXIBLE 1 02_03_2021 10_11.txt"	15.0044775578006	96.2102046062641	370.971087176806	812.74567770598	1424.47260491746	3090.86589741207	5202.6927897576	0.847007999425347	0.99321813125263	0.990237758180625	0.978837855071316	0.913791496399635	0.828529819926526	0.890932480207268	0.826656704229575	0.116279069767442	129	0.836363636363636	0.645454545454545	0.704225352112676	0.815789473684211	0.815789473684211
"33"	"FLEXIBLE"	"Output FLEXIBLE 2 02_03_2021 10_11.txt"	25.3247755557512	130.446335733897	441.261597182734	926.817834076709	1583.44969060789	3290.23236677717	5310.67035271324	1.03525826186036	0.948136500377106	0.914220863863359	0.913564282959548	0.88144833170039	1.05938712133331	0.892038273119584	0.96673753806195	0.197080291970803	137	0.8	0.554545454545455	0.557377049180328	0.822429906542056	0.822429906542056
"34"	"FLEXIBLE"	"Output FLEXIBLE 3 02_03_2021 10_11.txt"	16.369022045346	99.9271952063215	369.901651257187	798.728605244055	1423.26626092502	3062.51389286068	5164.72735388177	0.952482092630802	1.0101153641695	0.714808613202354	0.951474839968602	0.900943024856967	1.01502635575497	0.96560852103574	1.04609908175996	0.140350877192982	114	0.781818181818182	0.563636363636364	0.612903225806452	0.80655737704918	0.80655737704918
"35"	"FLEXIBLE"	"Output FLEXIBLE 4 02_03_2021 10_11.txt"	19.7743208837119	108.508589800581	388.195112094411	837.352607101877	1479.60875423878	3180.35403714727	5245.39239427928	1.58143796914213	0.774448141813081	1.00928273824083	0.84252173150909	0.843781188509757	1.00880606641257	0.886853486052488	0.860679618187303	0.238532110091743	109	0.763636363636364	0.490909090909091	0.444444444444444	0.770833333333333	0.770833333333333
"36"	"FLEXIBLE"	"Output FLEXIBLE 5 02_03_2021 10_11.txt"	15.6396511970325	92.3814299183806	351.178275063304	779.366933492714	1359.09732655795	2938.31089659791	5029.93072187893	0.976750693001977	1.00867847126732	0.918017108769129	0.935772354496785	0.899832577691497	1.01666579090873	1.0178637225676	0.8995507172898	0.409090909090909	132	0.781818181818182	0.490909090909091	0.407407407407407	0.75	0.75
"37"	"FLEXIBLE"	"Output FLEXIBLE 6 02_03_2021 10_11.txt"	18.7451326665466	106.739968226708	387.197056419581	846.551731256631	1476.90887063364	3120.94096107866	5173.93943590679	0.42557892069387	0.78407739148724	0.917432635545125	1.06983378854897	0.962446710131928	0.846953714140123	0.891208456223652	0.871290553883008	0.272058823529412	136	0.690909090909091	0.518181818181818	0.666666666666667	0.702928870292887	0.702928870292887
"38"	"FLEXIBLE"	"Output FLEXIBLE 7 02_03_2021 10_11.txt"	15.3112184365026	96.299876173652	365.87583092144	807.035581398801	1402.65401606966	2969.04203326004	5128.32210844229	1.07448602006289	0.943200102450203	0.939800289391997	1.1367782585583	0.999155010413011	0.968004131594719	0.962353074780398	0.949263719582666	0.201550387596899	129	0.890909090909091	0.654545454545455	0.638888888888889	0.888607594936709	0.888607594936709
"39"	"FLEXIBLE"	"Output FLEXIBLE 8 02_03_2021 10_11.txt"	18.948388596839	104.876638446108	384.76907545821	823.883261335702	1433.02473994519	3101.73095065045	5219.48034663775	0.39767561984079	1.15916991909173	1.17062387102241	0.948909620006667	0.972292690383769	0.992187723493539	0.921910092496195	1.05781038749859	0.158730158730159	126	0.854545454545454	0.590909090909091	0.553846153846154	0.85	0.85
"40"	"FLEXIBLE"	"Output FLEXIBLE 9 02_03_2021 10_11.txt"	17.08154164454	98.0038453338384	379.578391045332	830.182728810363	1421.84553489398	3007.71221320809	5121.50721245288	0.570464297233316	0.874830093750057	1.29180122053487	0.81098851543601	0.927005739714274	0.993009525382437	1.01802930102617	0.85730564490583	0.0934579439252337	107	0.854545454545454	0.6	0.575757575757576	0.847645429362881	0.847645429362881
